scope,method_a,method_b,metric,cluster_unit,n_clusters,mean_effect,ci_low,ci_high,permutation_p,good_rate
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_class_std_huber_calibrated,AUPR_OUT,id_set_stratified_by_id_size,246,0.017359529006394838,0.010865235896038937,0.02430621553483182,9.999000099990002e-05,0.7357723577235772
id_size=2,rsn_class_std_huber_k150,rsn_class_std_huber_calibrated,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,28,0.007156609959252846,0.0014494097829616196,0.013568981309360989,0.0263973602639736,0.6785714285714286
id_size=3,rsn_class_std_huber_k150,rsn_class_std_huber_calibrated,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,56,0.01181333923928352,0.006766131270442442,0.01714051868696098,0.00019998000199980003,0.7142857142857143
id_size=4,rsn_class_std_huber_k150,rsn_class_std_huber_calibrated,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,70,0.01465011168489448,0.009261443834406942,0.020099694201530488,9.999000099990002e-05,0.7571428571428571
id_size=5,rsn_class_std_huber_k150,rsn_class_std_huber_calibrated,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,56,0.016580670017311845,0.010072633397342068,0.02291455691071443,9.999000099990002e-05,0.7857142857142857
id_size=6,rsn_class_std_huber_k150,rsn_class_std_huber_calibrated,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,28,0.017189576340002295,0.0072897171775183536,0.027401829917623223,0.0030996900309969004,0.7142857142857143
id_size=7,rsn_class_std_huber_k150,rsn_class_std_huber_calibrated,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,8,0.014180688589377563,-0.010970380323114396,0.0447466285572025,0.43555644435556445,0.5
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_class_std_huber_calibrated,AUPR_OUT_BALANCED,id_set_stratified_by_id_size,246,0.013595165971687091,0.008669207371591287,0.018983716180241708,9.999000099990002e-05,0.7317073170731707
id_size=2,rsn_class_std_huber_k150,rsn_delta075,AUROC,id_set_after_seed_backbone_mean,28,-0.00014889821909875946,-0.0001801176882288422,-0.00011772769248420127,9.999000099990002e-05,0.03571428571428571
id_size=3,rsn_class_std_huber_k150,rsn_delta075,AUROC,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_delta075,AUROC,id_set_after_seed_backbone_mean,70,-9.691938967973539e-05,-0.0001166565323360021,-7.690959511418809e-05,9.999000099990002e-05,0.15714285714285714
id_size=5,rsn_class_std_huber_k150,rsn_delta075,AUROC,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_delta075,AUROC,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_delta075,AUROC,id_set_after_seed_backbone_mean,8,-4.882650111011124e-05,-0.00015022605409010018,7.31436293569712e-05,0.43415658434156584,0.25
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_delta075,AUROC,id_set_stratified_by_id_size,106,-9.821470329620203e-05,-0.00013428905447899787,-5.7175909847351405e-05,9.999000099990002e-05,0.1320754716981132
id_size=2,rsn_class_std_huber_k150,rsn_delta075,FPR95,id_set_after_seed_backbone_mean,28,-0.0018849022991963354,-0.0024485985402140547,-0.0013454920604809655,9.999000099990002e-05,0.0
id_size=3,rsn_class_std_huber_k150,rsn_delta075,FPR95,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_delta075,FPR95,id_set_after_seed_backbone_mean,70,-0.0012135981904730223,-0.0014673842084034585,-0.0009873634299137836,9.999000099990002e-05,0.05714285714285714
id_size=5,rsn_class_std_huber_k150,rsn_delta075,FPR95,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_delta075,FPR95,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_delta075,FPR95,id_set_after_seed_backbone_mean,8,-0.0006498356624737591,-0.0014579584926341254,0.00010151530468602738,0.24077592240775922,0.25
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_delta075,FPR95,id_set_stratified_by_id_size,106,-0.0012494453840477056,-0.001595647873599788,-0.0009232459361721068,9.999000099990002e-05,0.05660377358490566
id_size=2,rsn_class_std_huber_k150,rsn_delta075,AUPR_OUT,id_set_after_seed_backbone_mean,28,-0.0002246286783816259,-0.0002643862911264205,-0.00018700723105513343,9.999000099990002e-05,0.0
id_size=3,rsn_class_std_huber_k150,rsn_delta075,AUPR_OUT,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_delta075,AUPR_OUT,id_set_after_seed_backbone_mean,70,-0.0005645935148116145,-0.0006115552402169588,-0.0005186876418031911,9.999000099990002e-05,0.0
id_size=5,rsn_class_std_huber_k150,rsn_delta075,AUPR_OUT,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_delta075,AUPR_OUT,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_delta075,AUPR_OUT,id_set_after_seed_backbone_mean,8,-0.0006535492465998304,-0.0013286540484534033,-0.00019011798563621504,0.0160983901609839,0.125
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_delta075,AUPR_OUT,id_set_stratified_by_id_size,106,-0.0004809238132643569,-0.0007084218029084464,-0.000325569023630204,9.999000099990002e-05,0.009433962264150943
id_size=2,rsn_class_std_huber_k150,rsn_delta075,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,28,-0.0005822158986179325,-0.0006484395026360546,-0.0005091882514105595,9.999000099990002e-05,0.0
id_size=3,rsn_class_std_huber_k150,rsn_delta075,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_delta075,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,70,-0.0005661694972224936,-0.0006113972070611577,-0.0005195828415331652,9.999000099990002e-05,0.0
id_size=5,rsn_class_std_huber_k150,rsn_delta075,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_delta075,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_delta075,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,8,-0.0002913017859923044,-0.0004658056603104654,-0.0001263121649405808,0.017298270172982702,0.125
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_delta075,AUPR_OUT_BALANCED,id_set_stratified_by_id_size,106,-0.0004798957272775768,-0.0005427639064588041,-0.0004193155565436414,9.999000099990002e-05,0.009433962264150943
id_size=2,rsn_class_std_huber_k150,rsn_delta100,AUROC,id_set_after_seed_backbone_mean,28,-9.265729837849055e-05,-0.00011068895330487513,-7.424373344310181e-05,9.999000099990002e-05,0.03571428571428571
id_size=3,rsn_class_std_huber_k150,rsn_delta100,AUROC,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_delta100,AUROC,id_set_after_seed_backbone_mean,70,-6.0555604343208796e-05,-7.261630557605094e-05,-4.8297939304585896e-05,9.999000099990002e-05,0.15714285714285714
id_size=5,rsn_class_std_huber_k150,rsn_delta100,AUROC,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_delta100,AUROC,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_delta100,AUROC,id_set_after_seed_backbone_mean,8,-3.0198612098057225e-05,-9.254625662300554e-05,4.274498119657272e-05,0.43595640435956406,0.25
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_delta100,AUROC,id_set_stratified_by_id_size,106,-6.113717160658552e-05,-8.249387263577952e-05,-3.6532873268420265e-05,9.999000099990002e-05,0.1320754716981132
id_size=2,rsn_class_std_huber_k150,rsn_delta100,FPR95,id_set_after_seed_backbone_mean,28,-0.001125742169908632,-0.0014697647378390684,-0.0007936440971945309,9.999000099990002e-05,0.03571428571428571
id_size=3,rsn_class_std_huber_k150,rsn_delta100,FPR95,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_delta100,FPR95,id_set_after_seed_backbone_mean,70,-0.0007706354571008629,-0.0009569552543126418,-0.0006033947832862179,9.999000099990002e-05,0.11428571428571428
id_size=5,rsn_class_std_huber_k150,rsn_delta100,FPR95,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_delta100,FPR95,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_delta100,FPR95,id_set_after_seed_backbone_mean,8,-0.0004179476674718729,-0.000954606348012612,6.363120060168869e-05,0.25247475252474755,0.25
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_delta100,FPR95,id_set_stratified_by_id_size,106,-0.0007714417648271226,-0.0009925632210397964,-0.000566399726981302,9.999000099990002e-05,0.10377358490566038
id_size=2,rsn_class_std_huber_k150,rsn_delta100,AUPR_OUT,id_set_after_seed_backbone_mean,28,-0.00013910426206105244,-0.00016412702816038632,-0.00011570182117272751,9.999000099990002e-05,0.0
id_size=3,rsn_class_std_huber_k150,rsn_delta100,AUPR_OUT,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_delta100,AUPR_OUT,id_set_after_seed_backbone_mean,70,-0.0003485399703041472,-0.0003768875439617237,-0.00031982479739117107,9.999000099990002e-05,0.0
id_size=5,rsn_class_std_huber_k150,rsn_delta100,AUPR_OUT,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_delta100,AUPR_OUT,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_delta100,AUPR_OUT,id_set_after_seed_backbone_mean,8,-0.00039783460117950636,-0.0007980133049608205,-0.00011348173395282855,0.0150984901509849,0.125
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_delta100,AUPR_OUT,id_set_stratified_by_id_size,106,-0.00029515961118156865,-0.0004348281590150523,-0.00020000262997510522,9.999000099990002e-05,0.009433962264150943
id_size=2,rsn_class_std_huber_k150,rsn_delta100,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,28,-0.0003602860748718634,-0.00040245345494508555,-0.00031663984117039475,9.999000099990002e-05,0.0
id_size=3,rsn_class_std_huber_k150,rsn_delta100,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_delta100,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,70,-0.0003495306331463327,-0.00037701875913172294,-0.0003214462267602319,9.999000099990002e-05,0.0
id_size=5,rsn_class_std_huber_k150,rsn_delta100,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_delta100,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_delta100,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,8,-0.00017755410772492033,-0.00028299026925373373,-7.812968111436993e-05,0.016798320167983202,0.125
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_delta100,AUPR_OUT_BALANCED,id_set_stratified_by_id_size,106,-0.00029579027191437213,-0.0003342870400087617,-0.00025821452998263026,9.999000099990002e-05,0.009433962264150943
id_size=2,rsn_class_std_huber_k150,rsn_delta200,AUROC,id_set_after_seed_backbone_mean,28,0.00020237170744156048,0.00017054384062883198,0.00023435929132472274,9.999000099990002e-05,0.9642857142857143
id_size=3,rsn_class_std_huber_k150,rsn_delta200,AUROC,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_delta200,AUROC,id_set_after_seed_backbone_mean,70,0.00014279567550340463,0.0001219029925657458,0.00016324120963005795,9.999000099990002e-05,0.9285714285714286
id_size=5,rsn_class_std_huber_k150,rsn_delta200,AUROC,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_delta200,AUROC,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_delta200,AUROC,id_set_after_seed_backbone_mean,8,7.904186878066738e-05,-4.392849507401778e-05,0.00018783036938358982,0.25347465253474655,0.75
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_delta200,AUROC,id_set_stratified_by_id_size,106,0.00014140308390854416,9.94489307540533e-05,0.00017970342712159577,9.999000099990002e-05,0.9245283018867925
id_size=2,rsn_class_std_huber_k150,rsn_delta200,FPR95,id_set_after_seed_backbone_mean,28,0.0025146902750232984,0.0017906435085472895,0.0033422705665529366,9.999000099990002e-05,1.0
id_size=3,rsn_class_std_huber_k150,rsn_delta200,FPR95,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_delta200,FPR95,id_set_after_seed_backbone_mean,70,0.0015790008280807365,0.0013302033647723049,0.0018284191451272103,9.999000099990002e-05,0.9571428571428572
id_size=5,rsn_class_std_huber_k150,rsn_delta200,FPR95,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_delta200,FPR95,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_delta200,FPR95,id_set_after_seed_backbone_mean,8,0.0009771548370015176,0.00023973483026089757,0.001821004473531142,0.0084991500849915,1.0
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_delta200,FPR95,id_set_stratified_by_id_size,106,0.0016902819800351842,0.0013280328756479747,0.0020900645030714603,9.999000099990002e-05,0.9716981132075472
id_size=2,rsn_class_std_huber_k150,rsn_delta200,AUPR_OUT,id_set_after_seed_backbone_mean,28,0.000298215619337774,0.0002449913505124841,0.0003551528356292586,9.999000099990002e-05,1.0
id_size=3,rsn_class_std_huber_k150,rsn_delta200,AUPR_OUT,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_delta200,AUPR_OUT,id_set_after_seed_backbone_mean,70,0.000719129369745372,0.0006613902023284293,0.0007754261443556652,9.999000099990002e-05,1.0
id_size=5,rsn_class_std_huber_k150,rsn_delta200,AUPR_OUT,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_delta200,AUPR_OUT,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_delta200,AUPR_OUT,id_set_after_seed_backbone_mean,8,0.0008028498226197251,0.0002421111432320975,0.0015979638352274918,0.016198380161983803,0.875
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_delta200,AUPR_OUT,id_set_stratified_by_id_size,106,0.000606731603900957,0.00041960690535000915,0.0008803087451257988,9.999000099990002e-05,0.9905660377358491
id_size=2,rsn_class_std_huber_k150,rsn_delta200,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,28,0.0007637172854789307,0.0006651792358915875,0.0008559236678447334,9.999000099990002e-05,1.0
id_size=3,rsn_class_std_huber_k150,rsn_delta200,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_delta200,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,70,0.0007209829417688194,0.0006663606369069917,0.0007753358817900937,9.999000099990002e-05,1.0
id_size=5,rsn_class_std_huber_k150,rsn_delta200,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_delta200,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_delta200,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,8,0.0003531124451307289,0.0001664994719325933,0.0005596035283245764,0.014598540145985401,0.875
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_delta200,AUPR_OUT_BALANCED,id_set_stratified_by_id_size,106,0.0006126042241261597,0.0005393516802309564,0.0006895382064609577,9.999000099990002e-05,0.9905660377358491
id_size=2,rsn_class_std_huber_k150,rsn_delta300,AUROC,id_set_after_seed_backbone_mean,28,0.0004779881279680125,0.00041692516092045893,0.0005387221320857631,9.999000099990002e-05,1.0
id_size=3,rsn_class_std_huber_k150,rsn_delta300,AUROC,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_delta300,AUROC,id_set_after_seed_backbone_mean,70,0.00035068781947103023,0.00031006937937249815,0.00038975286166457356,9.999000099990002e-05,0.9857142857142858
id_size=5,rsn_class_std_huber_k150,rsn_delta300,AUROC,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_delta300,AUROC,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_delta300,AUROC,id_set_after_seed_backbone_mean,8,0.00020879809939683644,-1.039723750841184e-05,0.0004175141716622123,0.1371862813718628,0.75
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_delta300,AUROC,id_set_stratified_by_id_size,106,0.0003458246822786264,0.00026869556236030936,0.0004200463731715169,9.999000099990002e-05,0.9716981132075472
id_size=2,rsn_class_std_huber_k150,rsn_delta300,FPR95,id_set_after_seed_backbone_mean,28,0.005345540243304173,0.003965488637868544,0.006827746144531239,9.999000099990002e-05,1.0
id_size=3,rsn_class_std_huber_k150,rsn_delta300,FPR95,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_delta300,FPR95,id_set_after_seed_backbone_mean,70,0.0034702151397834995,0.0029947907734825642,0.003990457512590953,9.999000099990002e-05,0.9571428571428572
id_size=5,rsn_class_std_huber_k150,rsn_delta300,FPR95,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_delta300,FPR95,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_delta300,FPR95,id_set_after_seed_backbone_mean,8,0.00207139362025135,0.0003538659018971783,0.004180975168933768,0.031096890310968902,0.875
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_delta300,FPR95,id_set_stratified_by_id_size,106,0.003629049667779674,0.0028705650934355777,0.004480748442086964,9.999000099990002e-05,0.9622641509433962
id_size=2,rsn_class_std_huber_k150,rsn_delta300,AUPR_OUT,id_set_after_seed_backbone_mean,28,0.0006904933513360862,0.0005635810827266405,0.0008278718970434169,9.999000099990002e-05,1.0
id_size=3,rsn_class_std_huber_k150,rsn_delta300,AUPR_OUT,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_delta300,AUPR_OUT,id_set_after_seed_backbone_mean,70,0.001631673051727358,0.001504554703132015,0.0017559764553066448,9.999000099990002e-05,1.0
id_size=5,rsn_class_std_huber_k150,rsn_delta300,AUPR_OUT,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_delta300,AUPR_OUT,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_delta300,AUPR_OUT,id_set_after_seed_backbone_mean,8,0.0018047845496270841,0.0005657481304473902,0.0035759286116347324,0.0164983501649835,0.875
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_delta300,AUPR_OUT,id_set_stratified_by_id_size,106,0.0013756503175635093,0.0009551750672317112,0.0019647758011274268,9.999000099990002e-05,0.9905660377358491
id_size=2,rsn_class_std_huber_k150,rsn_delta300,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,28,0.0017562342758171026,0.0015252832146150784,0.001974884419732701,9.999000099990002e-05,1.0
id_size=3,rsn_class_std_huber_k150,rsn_delta300,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_delta300,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,70,0.0016374385911745548,0.0015205698183695813,0.001757305990656346,9.999000099990002e-05,1.0
id_size=5,rsn_class_std_huber_k150,rsn_delta300,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_delta300,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_delta300,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,8,0.0007862912190083153,0.0003766306964140797,0.0012369412428709717,0.015398460153984602,0.875
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_delta300,AUPR_OUT_BALANCED,id_set_stratified_by_id_size,106,0.001393321361999991,0.0012316990923308198,0.0015645421289685545,9.999000099990002e-05,0.9905660377358491
id_size=2,rsn_class_std_huber_k150,rsn_equalbank3000,AUROC,id_set_after_seed_backbone_mean,28,0.0038011640938308373,0.002465733969369868,0.005228678263581763,9.999000099990002e-05,0.8928571428571429
id_size=3,rsn_class_std_huber_k150,rsn_equalbank3000,AUROC,id_set_after_seed_backbone_mean,56,0.0041205354908477,0.0029558763929250762,0.005313562745970595,9.999000099990002e-05,0.8571428571428571
id_size=4,rsn_class_std_huber_k150,rsn_equalbank3000,AUROC,id_set_after_seed_backbone_mean,70,0.004709228253099591,0.0034960509145282,0.005954433473414268,9.999000099990002e-05,0.8428571428571429
id_size=5,rsn_class_std_huber_k150,rsn_equalbank3000,AUROC,id_set_after_seed_backbone_mean,56,0.005584384825507424,0.0038406601147881916,0.007318845495273716,9.999000099990002e-05,0.7678571428571429
id_size=6,rsn_class_std_huber_k150,rsn_equalbank3000,AUROC,id_set_after_seed_backbone_mean,28,0.006851596241172328,0.003666919516106042,0.01020555337476412,9.999000099990002e-05,0.75
id_size=7,rsn_class_std_huber_k150,rsn_equalbank3000,AUROC,id_set_after_seed_backbone_mean,8,0.009110922512018218,0.0008856626555035104,0.017623835370651375,0.0766923307669233,0.75
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_equalbank3000,AUROC,id_set_stratified_by_id_size,246,0.00569630523607935,0.0041784956402513085,0.007285395776101004,9.999000099990002e-05,0.8211382113821138
id_size=2,rsn_class_std_huber_k150,rsn_equalbank3000,FPR95,id_set_after_seed_backbone_mean,28,0.04207624453006637,0.03335394313836773,0.05075078637403723,9.999000099990002e-05,0.9285714285714286
id_size=3,rsn_class_std_huber_k150,rsn_equalbank3000,FPR95,id_set_after_seed_backbone_mean,56,0.036018703489912186,0.0289152816504591,0.0427262678911585,9.999000099990002e-05,0.9107142857142857
id_size=4,rsn_class_std_huber_k150,rsn_equalbank3000,FPR95,id_set_after_seed_backbone_mean,70,0.03350977929883603,0.02641711100497466,0.040383592879645866,9.999000099990002e-05,0.8571428571428571
id_size=5,rsn_class_std_huber_k150,rsn_equalbank3000,FPR95,id_set_after_seed_backbone_mean,56,0.03356316342242875,0.025466802518095917,0.041587434157271376,9.999000099990002e-05,0.875
id_size=6,rsn_class_std_huber_k150,rsn_equalbank3000,FPR95,id_set_after_seed_backbone_mean,28,0.03474107429375364,0.021755892237373592,0.04807689844866168,9.999000099990002e-05,0.8571428571428571
id_size=7,rsn_class_std_huber_k150,rsn_equalbank3000,FPR95,id_set_after_seed_backbone_mean,8,0.0364704698904033,0.006161803159474604,0.07614165453733387,0.0771922807719228,0.75
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_equalbank3000,FPR95,id_set_stratified_by_id_size,246,0.03606323915423338,0.02982667725496966,0.04335839520868868,9.999000099990002e-05,0.8780487804878049
id_size=2,rsn_class_std_huber_k150,rsn_equalbank3000,AUPR_OUT,id_set_after_seed_backbone_mean,28,0.004169859831078427,0.0032099050591601007,0.005147232930336844,9.999000099990002e-05,0.9642857142857143
id_size=3,rsn_class_std_huber_k150,rsn_equalbank3000,AUPR_OUT,id_set_after_seed_backbone_mean,56,0.006588396642950392,0.00529390225933567,0.007838843826525006,9.999000099990002e-05,0.9107142857142857
id_size=4,rsn_class_std_huber_k150,rsn_equalbank3000,AUPR_OUT,id_set_after_seed_backbone_mean,70,0.009465474214977012,0.007515494374262848,0.01145637050842763,9.999000099990002e-05,0.9
id_size=5,rsn_class_std_huber_k150,rsn_equalbank3000,AUPR_OUT,id_set_after_seed_backbone_mean,56,0.013064502606497299,0.009471031095276047,0.016709575215805877,9.999000099990002e-05,0.8571428571428571
id_size=6,rsn_class_std_huber_k150,rsn_equalbank3000,AUPR_OUT,id_set_after_seed_backbone_mean,28,0.015688291521239996,0.00841905734668484,0.022662053551164116,0.00029997000299970003,0.6428571428571429
id_size=7,rsn_class_std_huber_k150,rsn_equalbank3000,AUPR_OUT,id_set_after_seed_backbone_mean,8,0.01453768835281868,-0.0027281068386046077,0.03251179141714625,0.1830816918308169,0.75
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_equalbank3000,AUPR_OUT,id_set_stratified_by_id_size,246,0.010585702194926968,0.007329769481833256,0.013868792694608096,9.999000099990002e-05,0.8658536585365854
id_size=2,rsn_class_std_huber_k150,rsn_equalbank3000,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,28,0.010880333445543735,0.008931777554153312,0.012852538386636312,9.999000099990002e-05,0.9642857142857143
id_size=3,rsn_class_std_huber_k150,rsn_equalbank3000,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,56,0.01004959613544823,0.0082745943597105,0.01173923718400143,9.999000099990002e-05,0.8928571428571429
id_size=4,rsn_class_std_huber_k150,rsn_equalbank3000,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,70,0.00919666571164092,0.007258442041740648,0.011071833843573102,9.999000099990002e-05,0.9
id_size=5,rsn_class_std_huber_k150,rsn_equalbank3000,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,56,0.008961694400661533,0.00627460706612443,0.011553268276319332,9.999000099990002e-05,0.8571428571428571
id_size=6,rsn_class_std_huber_k150,rsn_equalbank3000,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,28,0.009584174707169468,0.00499869985183258,0.014047802594904839,0.000999900009999,0.6428571428571429
id_size=7,rsn_class_std_huber_k150,rsn_equalbank3000,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,8,0.011410648704767275,0.0012476473609155166,0.02019468205633969,0.07539246075392461,0.75
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_equalbank3000,AUPR_OUT_BALANCED,id_set_stratified_by_id_size,246,0.010013852184205193,0.008010158045099167,0.011832020203002738,9.999000099990002e-05,0.8617886178861789
id_size=2,rsn_class_std_huber_k150,rsn_k100,AUROC,id_set_after_seed_backbone_mean,28,-2.4990069802812882e-05,-0.0004976663694682583,0.0004372634388216652,0.9164083591640836,0.5714285714285714
id_size=3,rsn_class_std_huber_k150,rsn_k100,AUROC,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_k100,AUROC,id_set_after_seed_backbone_mean,70,0.00043977171736597764,6.511186385644229e-05,0.0008093970632849674,0.022997700229977002,0.6
id_size=5,rsn_class_std_huber_k150,rsn_k100,AUROC,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_k100,AUROC,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_k100,AUROC,id_set_after_seed_backbone_mean,8,0.00011388874165046281,-0.002023362275822339,0.002054360012588016,0.9079092090790921,0.5
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_k100,AUROC,id_set_stratified_by_id_size,106,0.00017622346307120918,-0.0005628034908574157,0.0008625743285098996,0.07489251074892511,0.5849056603773585
