job_kind,scope,protocol,seed,backbone,id_size,id_set_id,id_set,ood_set,method,variant,job_id,ood_class,id_n,ood_n,AUROC,FPR95,AUPR_IN,AUPR_OUT,DetectionError,OSCR,AUOSC,score_mean_id,score_std_id,score_mean_ood,score_std_ood
cleaned_fold_suite,fair,fair,1,dinov2_vitb14,2,14,leopard|ocelot,cheetah|jaguar|lion|puma|serval|tiger,diag_huber_raw,main,88fe88cac25f896b628f4cfc4e0768d44976dcf9,serval,3929,1513,0.8873157837807468,0.7627230667547918,0.9598574388926733,0.667129862726218,0.1665071375137373,0.8871845717533813,0.8871845717533813,-678.4402925020928,245.95543944471325,-1069.8161312085622,243.54282587977593
cleaned_fold_suite,fair,fair,1,dinov2_vitb14,2,14,leopard|ocelot,cheetah|jaguar|lion|puma|serval|tiger,diag_huber_raw,main,88fe88cac25f896b628f4cfc4e0768d44976dcf9,tiger,3929,2777,0.9783110968704224,0.035649981994958585,0.9870735694185908,0.9494132510145815,0.04078996534911679,0.9782395624605381,0.9782395624605381,-678.4402925020928,245.95543944471325,-1439.926729877432,144.81649619482621
cleaned_fold_suite,fair,fair,0,dinov2_vitl14,2,0,cheetah|jaguar,leopard|lion|ocelot|puma|serval|tiger,diag_huber_raw,main,2876dfef0a0d75106e0be4c5184824f979961691,leopard,3670,1823,0.6795992323340424,0.9396599012616567,0.8417123229841413,0.43130815569391195,0.32896197691920226,0.6795789047308012,0.6795789047308012,-851.5927857526317,367.31410421731863,-1000.7292995902776,323.28094005404256
cleaned_fold_suite,fair,fair,0,dinov2_vitl14,2,0,cheetah|jaguar,leopard|lion|ocelot|puma|serval|tiger,diag_huber_raw,main,2876dfef0a0d75106e0be4c5184824f979961691,lion,3670,2648,0.9891631749220017,0.04003021148036254,0.9931051655621097,0.9805693689682967,0.04249477267301629,0.9890860512689645,0.9890860512689645,-851.5927857526317,367.31410421731863,-2116.278467345454,193.6214748016622
cleaned_fold_suite,fair,fair,0,dinov2_vitl14,2,0,cheetah|jaguar,leopard|lion|ocelot|puma|serval|tiger,diag_huber_raw,main,2876dfef0a0d75106e0be4c5184824f979961691,ocelot,3670,2049,0.8104645982688438,0.8945827232796486,0.8941528204006752,0.6065244102719671,0.2366966407485276,0.81045681883766,0.81045681883766,-851.5927857526317,367.31410421731863,-1245.2968954344153,332.5427141034276
cleaned_fold_suite,fair,fair,0,dinov2_vitl14,2,0,cheetah|jaguar,leopard|lion|ocelot|puma|serval|tiger,diag_huber_raw,main,2876dfef0a0d75106e0be4c5184824f979961691,puma,3670,3137,0.9446813500463398,0.2097545425565827,0.9441322895986424,0.928377551187026,0.10329511786456627,0.9446704925565392,0.9446704925565392,-851.5927857526317,367.31410421731863,-1845.8997659534264,361.48681126010035
cleaned_fold_suite,fair,fair,0,dinov2_vitl14,2,0,cheetah|jaguar,leopard|lion|ocelot|puma|serval|tiger,diag_huber_raw,main,2876dfef0a0d75106e0be4c5184824f979961691,serval,3670,1491,0.9515777681529687,0.34339369550637155,0.9819295237090956,0.8345312283466372,0.08350374727931623,0.9515318066436769,0.9515318066436769,-851.5927857526317,367.31410421731863,-1766.0165750156866,283.57202357738447
cleaned_fold_suite,fair,fair,0,dinov2_vitl14,2,0,cheetah|jaguar,leopard|lion|ocelot|puma|serval|tiger,diag_huber_raw,main,2876dfef0a0d75106e0be4c5184824f979961691,tiger,3670,2790,0.9792554178508295,0.035842293906810034,0.9815770018058664,0.9647568157121259,0.04117420136142119,0.9792205521861845,0.9792205521861845,-851.5927857526317,367.31410421731863,-2044.3853847489988,218.31524843097876
cleaned_fold_suite,fair,fair,1,dinov2_vitl14,2,14,leopard|ocelot,cheetah|jaguar|lion|puma|serval|tiger,diag_huber_raw,main,c11c40a0415cd3d4b3045d6a3dcb402862756016,cheetah,3929,1905,0.9561492074880307,0.31076115485564304,0.9833442575048412,0.8185959400447448,0.06793210723945839,0.9559836707863795,0.9559836707863795,-867.4516437517896,355.3905725244134,-1780.4199809877891,247.2060078380976
cleaned_fold_suite,fair,fair,1,dinov2_vitl14,2,14,leopard|ocelot,cheetah|jaguar|lion|puma|serval|tiger,diag_huber_raw,main,c11c40a0415cd3d4b3045d6a3dcb402862756016,jaguar,3929,1752,0.6976387963986328,0.9309360730593608,0.8546866439487467,0.42071103315490166,0.32815668759755057,0.6976414113063965,0.6976414113063965,-867.4516437517896,355.3905725244134,-1032.4468121811678,325.22086655223796
cleaned_fold_suite,fair,fair,1,dinov2_vitl14,2,14,leopard|ocelot,cheetah|jaguar|lion|puma|serval|tiger,diag_huber_raw,main,c11c40a0415cd3d4b3045d6a3dcb402862756016,lion,3929,2632,0.9853403806625353,0.029635258358662615,0.9921727118923558,0.9647317560025741,0.037126510763622694,0.985272302982808,0.985272302982808,-867.4516437517896,355.3905725244134,-2154.7132861708437,217.48261499806495
cleaned_fold_suite,fair,fair,1,dinov2_vitl14,2,14,leopard|ocelot,cheetah|jaguar|lion|puma|serval|tiger,diag_huber_raw,main,c11c40a0415cd3d4b3045d6a3dcb402862756016,puma,3929,3118,0.9561486347387096,0.177036561898653,0.9641798143146583,0.9326630384682139,0.09574885258887263,0.9561392474602515,0.9561392474602515,-867.4516437517896,355.3905725244134,-1954.114627400142,385.25467627828766
